,Symbol,Exchange,Volume,Volume %,+2% Depth,-2% Depth
5694,BCH/BTC,IndoEx,28487139.84610739,2.5579778609389177,2003814.94675064,171949.60093969
5695,BCH/BTC,HitBTC,19218048.91889893,1.7256679305311835,3153044.95438089,1873402.83709695
5696,BCH/BTC,Changelly PRO,19218048.91889893,1.7256679305311835,3106262.05779167,1873279.87207558
5697,BCH/BSV,IndoEx,6284495.4218602,0.5643107817469087,65235.07270211,66354.83782903
5698,BCH/BRL,Mercado Bitcoin,83652.01431558,0.007511459619960347,7525.64605439,26664.07370211
5699,BCH/BRL,BitcoinTrade,10858.28789637,0.000975010485315914,0.0,0.0
5700,BCH/BRL,NovaDAX,7824.80552281,0.0007026215829889846,36569.80395378,39044.61468473
5701,BCH/BNB,Binance,362432.82510145,0.032544339224484777,55989.22959552,78589.97225684
5702,BCH/BNB,Folgory,23185.52847276,0.0020819242945371757,67510.36832434,128254.89200679
5703,BCH/AUD,Kraken,11653.8240264,0.0010464449578248074,81107.06750323,65133.89549105
5704,BCH/AUD,Zipmex,8540.33473953,0.0007668719045415299,87923.65597993,434828.68903391
5705,BCH/AUD,BTC Markets,5457.70410722,0.0004900697772132366,42798.70350999,27414.29724844
5706,BCH/AUD,Independent Reserve,3679.83774431,0.0003304278187505936,30550.90870984,16806.97009089
5707,BCH/AUD,ZebPay,0.0,0.0,0.0,0.0
5708,BCH/ARS,Ripio,0.0,0.0,0.0,0.0
5709,BCH/AED,PayBito,17709.03915907,0.0015901677161033528,130896.64132883,108967.36784409
5710,BCH-1FD/BNB,Binance DEX,3021.13475785,0.0002712801589503674,69265.63549299,132389.03978263
5711,BCC/ZAR,Altcoin Trader,3526.20803072,0.00031663277269582775,0.0,0.0
5712,BCC/USDT,BitBay,344.0276404,3.089166172694955e-05,5535.8649442,606.15757741
5713,BCC/PLN,BitBay,15321.05607983,0.0013757408595641786,34139.55507199,28154.67631439
5714,BCC/JPY,Bitbank,1650199.36945845,0.14817821220430022,85364.41558401,114771.81008405
5715,BCC/EUR,BitBay,118.86176973,1.0673088878836876e-05,801.82029953,6073.98416472
5716,BCC/ETH,BitBay,30.82673866,2.7680600945975564e-06,2373.57315721,5395.39348299
5717,BCC/BTC,Bitbank,1219.94263837,0.00010954368453357675,13157.08666701,112978.90974256
5718,BCC/BTC,BitBay,39.36762925,3.534981911246933e-06,1732.84274342,968.09014824
5719,ATOM/BCH,CoinEx,6489.26134953,0.0005826975595169326,1124.98289966,933.91216828
5720,ATOM/BCH,HitBTC,19.66236437,1.7655648486959928e-06,89571.38707628,110237.10314569
5721,ALGO/BCH,CoinEx,7361.39752352,0.0006610102661221635,4257.50147128,4276.2906255
5722,ADA/BCH,CoinEx,5177.21024083,0.00046488307527577186,9505.51736144,12786.19601146
5723,ADA/BCH,HitBTC,0.0,0.0,1333450.33587019,619179.35968166
5724,50X/BCH,50x,127.75272522,1.1471444467670094e-05,433.82469037,200.27259629
5725,vADA/ADA,Venus,1413900.16559295,0.08137624329091975,0.0,0.0
5726,YAY/ADA,ExMarkets,4735.74387714,0.0002725631238242425,842.89091314,430.49517649
5727,BUSD/ADA,OpenOcean,6978.42553407,0.0004016394282052402,0.0,0.0
5728,BNB/ADA,OpenOcean,573.15790227,3.298778657379718e-05,0.0,0.0
5729,ADAX/ADA,ExMarkets,3460740.35935795,0.19918100040091105,63317.67563059,60208.25025027
5730,ADA/ZAR,Altcoin Trader,138787.17024621,0.007987818946804852,0.0,0.0
5731,ADA/XRP,Bitrue,36509494.47444718,2.1012837943442406,518509.18947112,673367.52331347
5732,ADA/XLM,Stellarterm,85.35989885,4.912841843534851e-06,0.0,0.0
5733,ADA/XBT,Kraken,1076628.36084842,0.06196475080654876,945953.84995388,1023387.58940185
5734,ADA/WRX,WazirX,38795.23477316,0.0022328383150765504,2086.83356798,2306.72304504
5735,ADA/WBNB,PancakeSwap (V2),3696814.76977956,0.21276813273509032,0.0,0.0
5736,ADA/WBNB,ApeSwap (BSC),359707.69056416,0.020702777503875777,0.0,0.0
5737,ADA/WBNB,Biswap,261084.52038489,0.01502657540281417,0.0,0.0
5738,ADA/WBNB,Jetswap (BSC),567.58929252,3.266728831455965e-05,0.0,0.0
5739,ADA/VET,OceanEx,1285338.6928744,0.0739769587188041,897.8263349,5460.47728741
5740,ADA/UST,Bitfinex,552610.44058279,0.03180518876246724,752032.32594803,846542.58771634
5741,ADA/USDT,LBank,342729111.6114072,19.72558476763059,1233786.0430547,1162218.81323618
5742,ADA/USDT,Mandala Exchange,209552323.65442467,12.06066827549217,1212843.74252549,1543181.45377294
5743,ADA/USDT,Binance,206523623.70991835,11.886353122600184,4018218.99151587,5511286.65158764
5744,ADA/USDT,PayBito,90810558.82390878,5.226551568539986,35866598.12345779,338258.41092102
5745,ADA/USDT,Bitrue,80988160.32084753,4.661228846514369,128684.78022327,12807.6820351
5746,ADA/USDC,Mandala Exchange,5228456.11744507,0.3009209047448386,2868063.89753708,4952025.75795738
5747,ADA/USDC,Binance,5162212.62060009,0.29710829686284035,619182.25589564,3295851.63461676
5748,ADA/USDC,Coinbase Exchange,2835370.91758455,0.16318820750162105,527814.2125931,645907.98384998
5749,ADA/USDC,Bitrue,1193898.30449974,0.06871415765825543,176256.65440256,792103.34065336
5750,ADA/USDC,AEX,906498.17230945,0.05217300174916657,723641.99132843,552609.0351302
5751,ADA/USD,PayBito,116146877.48515756,6.684769398657717,24674671.98606043,860337.96387674
5752,ADA/USD,Coinbase Exchange,85919466.853247,4.94504747097457,1992457.56138913,3863180.32041556
5753,ADA/USD,HitBTC,72644398.24058665,4.18100822731661,7462644.24310519,1609090.88737228
5754,ADA/USD,Kraken,11908351.48280339,0.6853785939348824,1989702.02791696,4470788.65581834
5755,ADA/USD,Binance.US,10898152.0248,0.6272371219502858,717569.97508478,1145599.73420955
5756,ADA/TUSD,Mandala Exchange,215209.35661487,0.012386255683780571,43118.3882154,166137.30502268
5757,ADA/TUSD,Binance,212657.63244357,0.012239392608134813,43642.24706729,164948.53499014
5758,ADA/TRY,Bitexen,18949542.91739229,1.0906304788858632,104620.42785553,97218.81884208
5759,ADA/TRY,BtcTurk | Pro,8651214.44459828,0.4979158702554572,2139269.41721754,1222010.58975281
5760,ADA/TRY,Binance,7877437.79117068,0.4533815822382043,391791.58462117,320200.9623051
5761,ADA/TRY,Binance TR,5841617.71998634,0.33621108219815504,0.0,0.0
5762,ADA/TRY,Paribu,3451982.79937129,0.19867696387170503,5192730.14795721,27594003.19312002
5763,ADA/THB,Bitkub,3653284.76533405,0.21026278736600829,497621.34742749,809923.3857944
5764,ADA/THB,Bitazza,117885.89956784,0.006784857854358053,338.71222538,1666.4414247
5765,ADA/THB,Satang Pro,42148.54875323,0.002425836449537183,8742.77887351,12929.59036524
5766,ADA/SEED,PancakeSwap,3955.77827369,0.00022767263420591895,0.0,0.0
5767,ADA/RUB,Binance,297025.68514668,0.017095149294371708,72683.38613064,61761.09484168
5768,ADA/QC,ZB.COM,769461.57754477,0.04428593620755307,97157.50821991,104385.34439434
5769,ADA/PLN,BitBay,103170.18154386,0.005937902829342007,39566.56639518,79729.84594637
5770,ADA/OCTAX,PancakeSwap (V2),5284.86279515,0.00030416735993301237,0.0,0.0
5771,ADA/NZD,Independent Reserve,6382.25459849,0.0003673271392068243,64285.56666062,116583.60234276
5772,ADA/LCX,LCX Exchange,215.42866567,1.2398877895348582e-05,170.41300801,1773.14017571
5773,ADA/KRW,Upbit,52210488.906905,3.0049458589916678,1301424.42374662,2779640.85154648
5774,ADA/KRW,Bithumb,6682960.55363726,0.3846341044088757,507707.70422137,935480.79995012
5775,ADA/KRW,Coinone,1978000.0515784,0.11384270073919445,178162.97742387,215486.60310095
5776,ADA/KRW,Korbit,228846.57631697,0.01317113833341547,166947.71858459,189934.11187966
5777,ADA/KRW,HOTBIT KOREA,0.0,0.0,166978.90858134,190057.91852657
5778,ADA/KCS,KuCoin,14251.70659146,0.0008202491032392567,67017.97683542,22690.72352364
5779,ADA/IRT,EXIR,11115.43908908,0.0006397429589514461,10870.96369361,4997.75140712
5780,ADA/IRR,FarhadMarket,2341747.46292347,0.13477798214192707,1265.87943578,1152.91372328
5781,ADA/INR,WazirX,1032790.02995832,0.05944165987920272,10296.02443243,35021.20596279
5782,ADA/INR,Bitbns,735848.11875216,0.042351332147718614,1135243.00584789,592256.34546408
5783,ADA/INR,CoinDCX,323643.24898358,0.018627108483084853,4034.64886475,38996.40735976
5784,ADA/INR,Giottus,6217.20366589,0.00035782772392030154,822.66423517,2308.20501546
5785,ADA/INR,PayBito,0.00997198,5.739318024847059e-10,18705752.30341823,12124395.12693601
5786,ADA/IDR,Indodax,1480076.65231847,0.08518499444249475,426151.37844862,607378.98717281
5787,ADA/IDR,Rekeningku.com,880669.08485121,0.05068642288303941,205130241.38136438,315202535.85733294
5788,ADA/IDR,Zipmex,12657.53694225,0.0007284975493615406,11116.02572589,9519.94447814
5789,ADA/HUSD,Huobi Global,139827.96021378,0.008047721038675818,53813.25875701,74250.16526759
5790,ADA/GBP,Coinbase Exchange,8027573.37852741,0.4620225530653367,485624.70703794,583372.15176772
5791,ADA/GBP,Binance,1386718.30198825,0.07981180614067086,127892.13101311,151072.7593802
5792,ADA/GBP,Kraken,363429.51939293,0.02091698530696358,234777.752433,204714.89533399
5793,ADA/GBP,CEX.IO,82076.19573272,0.004723850123843762,14033.51854556,25675.89964323
5794,ADA/EUR,Coinbase Exchange,11708427.23002454,0.6738720639621215,477117.7468184,686180.90866226
5795,ADA/EUR,Binance,9088248.71535579,0.5230691363834926,353378.87577194,623850.95283709
5796,ADA/EUR,Bitvavo,8566453.56976741,0.493037504908569,739452.52431068,1224468.23209642
5797,ADA/EUR,Kraken,3765716.10034274,0.21673371076911369,1061301.04794507,1585242.68190929
5798,ADA/EUR,Bitpanda Pro,230948.67504287,0.013292123464829348,78831.72315056,96074.51801362
5799,ADA/ETH,Binance,9069668.95602751,0.5219997885948878,421357.76403073,640381.02586311
5800,ADA/ETH,Coinbase Exchange,8575813.53266167,0.4935762124044819,346148.58895491,330547.24118987
5801,ADA/ETH,BiONE,6430434.0209833,0.37010007926429056,20231.39383974,22274.63069862
5802,ADA/ETH,VCC Exchange,1981997.51247593,0.11407277239379879,0.0,0.0
5803,ADA/ETH,Hotcoin Global,1892087.39216195,0.10889804506648575,61665.38321259,60952.53427747
5804,ADA/DOT,PancakeSwap (V2),14877.10295764,0.000856243445757901,0.0,0.0
5805,ADA/CRO,Crypto.com Exchange,136243.57039523,0.00784142346192895,2554589.10258733,2615161.85855299
5806,ADA/CAKE,PancakeSwap (V2),21503.72997245,0.001237635304446321,0.0,0.0
5807,ADA/BUSD,Mandala Exchange,44776291.41271603,2.5770747272939345,1212843.74252549,1543181.45377294
5808,ADA/BUSD,Binance,44211909.26056048,2.544592024172104,1204787.58915177,1509666.01998416
5809,ADA/BUSD,Dex-Trade,272374.10364285,0.015676341133245054,7165.82154948,7117.67087807
5810,ADA/BUSD,Tokocrypto,28378.84879733,0.0016333289720489343,424892.41423892,709815.26236773
5811,ADA/BUSD,PancakeSwap (V2),24773.27237538,0.001425812012042384,0.0,0.0
5812,ADA/BTC,Binance,43488523.57189068,2.5029579603061616,750816.18375845,1347118.98563998
5813,ADA/BTC,Bitrue,23336319.88814015,1.34310900510831,49912.90622075,107079.71454179
5814,ADA/BTC,Coinbase Exchange,7754558.62890323,0.4463093399063937,506119.0300996,642626.1723924
5815,ADA/BTC,HitBTC,6828192.71945256,0.39299286151680535,4371247.28894145,793435.65616373
5816,ADA/BTC,Changelly PRO,6828192.71945256,0.39299286151680535,4360697.67805669,793460.15006894
5817,ADA/BRL,Binance,1867669.42960308,0.10749268271473451,175340.13634819,128130.28891683
5818,ADA/BRL,NovaDAX,94342.8161505,0.005429848688499143,120259.32993615,112603.31949146
5819,ADA/BNB,Binance,4849724.69398679,0.2791232267989333,273277.99345068,392759.05967766
5820,ADA/BNB,CoinDCX,1790.93230538,0.00010307611990345277,9611143.70780766,391640.09035127
5821,ADA/BNB,OpenOcean,181.16622981,1.0426922318758338e-05,0.0,0.0
5822,ADA/BIDR,Mandala Exchange,280905.45771925,0.016167358506194406,2437484.65574866,5229713.86355533
5823,ADA/BIDR,Binance,277901.39584886,0.015994461384053315,61944.4474654,51577.33811852
5824,ADA/BIDR,Tokocrypto,221951.94802863,0.01277432180941632,63446.4685944,52497.66580821
5825,ADA/BCH,CoinEx,5177.21024083,0.00029797147661365545,9505.51736144,12786.19601146
5826,ADA/BCH,HitBTC,0.0,0.0,1333450.33587019,619179.35968166
5827,ADA/AUD,Binance,1513118.16717824,0.08708668058509561,305977.65543199,192548.32590986
5828,ADA/AUD,Independent Reserve,283489.37377328,0.016316074367874696,64285.56666062,116583.60234276
5829,ADA/AUD,Kraken,67105.40958126,0.003862214793596357,89792.13975483,8641.69209406
5830,ADA/AED,PayBito,2350827.95787962,0.13530060501498103,1415039.13442879,1402451.53563024
5831,ADA/ADAPAD,DODO BSC,652.08859671,3.753059910764891e-05,0.0,0.0
5832,ADA-9F4/BUSD-BD1,Binance DEX,178764.92848376,0.010288716746898201,28523.25202394,95548.32717352
5833,IOV/ATOM,Osmosis,37285.07381068,0.009104558051813332,0.0,0.0
5834,ATOM/XLM,Stellarterm,1.8746001,4.577543689747575e-07,0.0,0.0
5835,ATOM/XBT,Kraken,854466.70883328,0.20865029779520225,379134.18954023,305508.62111209
5836,ATOM/WBNB,PancakeSwap (V2),1030442.66966523,0.251621470636469,0.0,0.0
5837,ATOM/VET,OceanEx,191614.44482646,0.04678989896457633,331.04401692,3314.65209792
5838,ATOM/UST,KuCoin,95503.2605121,0.023320725711445445,18490.29610646,30664.29207121
5839,ATOM/USDT,WBF Exchange,151385473.73063928,36.96647727668078,186.35407244,0.01019016
5840,ATOM/USDT,ZT,124982896.41085844,30.519291490056993,26269.17154083,26809.34801287
5841,ATOM/USDT,Mandala Exchange,82454091.1364026,20.134278482931435,954964.81944382,1721779.63756313
5842,ATOM/USDT,Binance,80948052.31628855,19.76652226134967,625583.17896829,1471030.40004881
5843,ATOM/USDT,OKEx,59476496.48684037,14.52343148715451,254974.07846351,299539.94935504
5844,ATOM/USDF,Folgory,308464.63481722,0.07532328322279803,801563.01566855,1287155.73953132
5845,ATOM/USDC,Mandala Exchange,1146146.34386893,0.27987488979139996,14591299.99816995,18333982.92632864
5846,ATOM/USDC,Binance,1125385.59540904,0.2748053694650645,101923.58191522,76189.3762829
5847,ATOM/USDC,AEX,492467.52790373,0.12025453454106327,75952.83459216,66759.13014502
5848,ATOM/USDC,XT.COM,86433.96160793,0.021106114074050466,354.41237354,340.8333554
5849,ATOM/USDC,Poloniex,5256.05553577,0.001283464342647094,5677.18361738,4957.6771999
5850,ATOM/USD,Coinbase Exchange,30832197.48,7.528844739506047,1137998.62448041,1516066.7884279
5851,ATOM/USD,HitBTC,21063951.63644521,5.143558825936148,1519946.51832854,515296.54068085
5852,ATOM/USD,Kraken,4128576.4642393,1.0081477719711507,655019.6531822,762671.72589467
5853,ATOM/USD,Binance.US,3889268.9849,0.9497118185131832,436629.78475376,448067.33582025
5854,ATOM/USD,BTSE,2493837.3751613,0.6089645220826705,1214451.92565674,1196697.28707274
5855,ATOM/TRY,BtcTurk | Pro,9374570.2838462,2.289155166849468,277605.50991731,692557.27604982
5856,ATOM/TRY,Paribu,2753156.24935537,0.6722870129008195,264051.88377785,248396.58654093
5857,ATOM/TRY,BitTurk,3596.97437963,0.000878337058322946,602.22945465,2237.12966007
5858,ATOM/THB,Satang Pro,12065.76089606,0.002946310930622616,5313.82372314,1615.81816997
5859,ATOM/REGEN,Osmosis,1131827.32392265,0.27637836061707294,0.0,0.0
5860,ATOM/QC,ZB.COM,463127.98769465,0.11309017841283256,10255.70695938,13701.67612783
5861,ATOM/KRW,Upbit,20520981.27586836,5.010972118628359,1413464.85391873,342284.54287695
5862,ATOM/KRW,Bithumb,2868378.88153164,0.7004229674883921,170761.29122928,337080.29085616
5863,ATOM/KRW,Coinone,1287886.96455824,0.31448621216448935,142099.10214987,166458.53761817
5864,ATOM/KRW,Korbit,115165.1783607,0.02812192506997499,39600.3438571,54316.62451662
5865,ATOM/KRW,HOTBIT KOREA,0.0,0.0,39600.3438571,52278.5944515
5866,ATOM/KCS,KuCoin,10024.93230596,0.0024479656016925316,2596.03930024,6638.86595356
5867,ATOM/INR,Bitbns,1014480.62724492,0.24772373551117088,1094127.44337037,584060.05894308
5868,ATOM/INR,CoinDCX,359847.01018549,0.08787022953584187,1832.18297051,2259.88809448
5869,ATOM/INR,WazirX,250288.94314045,0.06111749232735859,2125.32568625,20225.03572635
5870,ATOM/INR,ZebPay,141881.44702314,0.03464571043781708,4410.5772561,2364.07374131
5871,ATOM/IDR,Indodax,260543.8918209,0.06362162510857838,113945.58645161,169194.24409023
5872,ATOM/IDR,Zipmex,13840.64762473,0.0033797165164240936,29405.56747426,28930.91289506
5873,ATOM/GBP,Kraken,196604.93264092,0.04800851492452658,8082.3856651,16997.37454614
5874,ATOM/GBP,CEX.IO,2815.16644697,0.0006874291431498709,1284.35262051,1083.10397898
5875,ATOM/EUR,Kraken,1490460.94964723,0.36395229653902483,303480.7811973,404094.31738665
5876,ATOM/EUR,CEX.IO,2257.40424372,0.0005512304491528557,1427.05939189,2392.63364166
5877,ATOM/EUR,EXMO,22.92281284,5.597469949297809e-06,469.59898444,9.749e-05
5878,ATOM/ETH,Bibox,757299.72227096,0.184923310573227,40277.70366541,56394.52694161
5879,ATOM/ETH,KuCoin,479047.85263612,0.11697761431473289,50641.39920608,78287.81118358
5880,ATOM/ETH,Huobi Global,271623.52475229,0.06632713567639514,50609.84694238,56221.40308101
5881,ATOM/ETH,Kraken,217595.38785825,0.0531341268257005,190010.29837495,133842.93705784
5882,ATOM/ETH,Bittrex,67325.548771,0.01644007385551103,81957.15246471,32715.49306731
5883,ATOM/CRO,Crypto.com Exchange,199554.65954702,0.04872880208259815,192844.1791805,201538.75511
5884,ATOM/BUSD,Mandala Exchange,9505132.44660591,2.3210368468013955,1101426411.758494,1845992899.8557205
5885,ATOM/BUSD,Binance,9362194.57271398,2.286133169869983,315032.23370491,370845.72506838
5886,ATOM/BUSD,Tokocrypto,2049.56153685,0.0005004778074938254,253323984.025238,503637499.72814095
5887,ATOM/BTCB,PancakeSwap (V2),5528.99841674,0.0013501136489415806,0.0,0.0
5888,ATOM/BTC,BigONE,20367400.00485658,4.973469454567721,7187.45269634,6572.64696003
5889,ATOM/BTC,Binance,9672598.68951613,2.3619300508228513,347507.90312098,338084.05209985
5890,ATOM/BTC,BitMart,7752986.40185557,1.8931842572990754,10814.06694594,6173.80656878
5891,ATOM/BTC,OKEx,6917253.313715,1.6891084800743152,184416.54782566,207481.90553365
5892,ATOM/BTC,HitBTC,1818825.32024112,0.44413485134364655,1498641.6313711,548734.49995933
5893,ATOM/BRL,NovaDAX,32434.91588727,0.007920208931348404,69689.82666788,84185.75707925
5894,ATOM/BNB,Binance,729017.71059228,0.17801718995085486,50701.09294511,103139.26684906
5895,ATOM/BNB,Folgory,15028.95862199,0.003669887497795809,52127.03464734,88825.87036835
5896,ATOM/BIX,Bibox,86212.77435068,0.021052102856741917,14.16770567,7.44560318
5897,ATOM/BCH,CoinEx,6465.52936451,0.0015788030280906524,1123.66509042,932.81818003
5898,ATOM/BCH,HitBTC,19.63950146,4.795725551172822e-06,89466.46281383,110107.97098507
5899,ATOM/AUD,Kraken,2175.89761876,0.0005313275302978813,6744.8944677,2674.40495296
5900,ATOM/AUD,ZebPay,0.0,0.0,0.0,0.0
5901,ATOM/AKT,Osmosis,3568463.68032356,0.8713750949847126,0.0,0.0
5902,ATO/USD,Bitfinex,388571.76063667,0.09488446154017029,323252.3569396,386301.82841967
5903,ATO/ETH,Bitfinex,1978.90145764,0.00048322348217373184,2412.34656287,5403.11077137
5904,ATO/BTC,Bitfinex,24451.55061951,0.0059707689785614216,14143.38731143,14768.5316295
5905,vDOGE/DOGE,Venus,2098402.32817208,0.1856375911568408,0.0,0.0
5906,YO/DOGE,YoBit,0.0,0.0,8.73895688,8.45899577
5907,YEP/DOGE,Finexbox,0.0,0.0,26732969.23787689,8029717.48369408
5908,XVG/DOGE,YoBit,0.12265674,1.0850970496485117e-08,1896.89721538,208.15545654
5909,XRB/DOGE,Mercatox,185950.86550777,0.01645035858136034,117.98474923,1184.66720385
5910,XDG/XBT,Kraken,725023.39149859,0.06414003364521817,640199.11073811,749386.40182814
5911,XDG/USD,Kraken,4617728.64483818,0.4085127102343768,1380367.09651741,2547344.45044937
5912,XDG/EUR,Kraken,1314578.8369463,0.11629573861989173,551041.26539638,730302.39590491
5913,XCASH/DOGE,Graviex,0.06262462,5.540159505083796e-09,3.52535247,0.00361204
5914,USDT/DOGE,MDEX(BSC),0.0,0.0,0.0,0.0
5915,TUP/DOGE,StakeCube,0.0,0.0,441.22135877,0.02718648
5916,TSLA/DOGE,FTX,0.0,0.0,133424.95,76295.7875
5917,SOCC/DOGE,YoBit,0.0,0.0,58.69434688,11.30939544
5918,SNTR/DOGE,YoBit,0.0,0.0,32.6543619,10.42833986
5919,SHIB/DOGE,Fatbtc,95213.80142053,0.008423199166000692,0.04450626,139.92494166
5920,RPD/DOGE,StakeCube,0.0,0.0,44.75276665,16.30162499
5921,RENDOGE/DOGE,Hotbit,28351.1226923,0.0025081148893764584,292.54299448,369.79365768
5922,PPC/DOGE,SouthXchange,12.05994774,1.0668972379006026e-06,47.23264296,0.76765268
5923,PEPS/DOGE,Graviex,0.0,0.0,0.00118295,250.72692168
5924,PCN/DOGE,C-Patex,0.0,0.0,239.43298988,10.01809056
5925,PAC/DOGE,Graviex,2237.32095372,0.0001979271881837367,149.73990587,0.00017831
5926,NYC/DOGE,SouthXchange,30.03233711,2.656845469079849e-06,27.79498881,1.35322067
5927,NYC/DOGE,Graviex,15.79999597,1.3977649341981022e-06,68.41454374,11.52752672
5928,MMO/DOGE,StakeCube,0.09190105,8.130132776608962e-09,2.77666272,27.17249571
5929,MANNA/DOGE,SouthXchange,2.37720699,2.1030236832095967e-07,1.01487679,0.25076905
5930,LTC/DOGE,Fatbtc,34311.16368364,0.0030353768152589842,1.43023143,98.86474755
5931,IFLT/DOGE,YoBit,0.0,0.0,470.2553589,20.33072237
5932,GUESS/DOGE,YoBit,0.03525169,3.1185815646269375e-09,3.38508716,3.53518267
5933,GLC/DOGE,SouthXchange,929.23321194,8.220569181208503e-05,0.40602557,1.44355335
5934,GIO/DOGE,Graviex,0.00026581,2.3515189362367766e-11,30.22517457,116.32238596
5935,GCN/DOGE,SouthXchange,218.79915637,1.935632065899276e-05,39.57490629,3.95924665
5936,FREE/DOGE,Finexbox,40.78472207,3.6080676519603845e-06,0.31660386,0.09509754
5937,FET/DOGE,Finexbox,0.0,0.0,134871.5797292,40511.0510609
5938,ETC/DOGE,Fatbtc,39537.5436343,0.003497734567862167,8.65861643,0.05445671
5939,EMC/DOGE,YoBit,0.0,0.0,0.74683544,16.36210196
5940,DUO/DOGE,C-Patex,0.0,0.0,4.46985594,4.35373658
5941,DOGE/ZTB,ZT,326909.49027155,0.0289204265004726,0.15980325,0.63679172
5942,DOGE/ZAR,Altcoin Trader,99605.19301733,0.008811688707263484,0.0,0.0
5943,DOGE/XRP,Bitrue,192725.4846366,0.0170496831051644,29180.98027408,288960.69249999
5944,DOGE/XLM,Stellarterm,19.26009324,1.703866444736689e-06,0.0,0.0
5945,DOGE/WRX,WazirX,50965.53026353,0.004508724634514853,3120.27939647,2012.06811397
5946,DOGE/WBNB,PancakeSwap (V2),1923156.3726653,0.17013425483115324,0.0,0.0
5947,DOGE/WBNB,Biswap,19780.32680229,0.0017498895090680103,0.0,0.0
5948,DOGE/WBNB,BakerySwap,605.75428829,5.358875435915001e-05,0.0,0.0
5949,DOGE/VET,OceanEx,2221072.50125726,0.196489750026757,1011.36083178,51411.12476216
5950,DOGE/UST,Bitfinex,763120.17761625,0.06751030993149183,0.0,0.0
5951,DOGE/USDT,Mandala Exchange,189006857.8701642,16.72071048343945,1934844.64919563,2784832.53357797
5952,DOGE/USDT,Binance,186490698.01001778,16.498115488603553,1917658.77883933,2723502.46990408
5953,DOGE/USDT,BiONE,132951783.88638757,11.761733471852072,105280.49797976,99564.43764529
5954,DOGE/USDT,OKEx,61120051.43117106,5.407056104893136,575324.19767858,830253.04143654
5955,DOGE/USDT,ZG.com,55469247.43486981,4.9071511877619205,28.76700513,405.17870317
5956,DOGE/USDK,OKEx,5192.79492439,0.00045938661437482813,64141.39318331,6241.39708201
5957,DOGE/USDF,Folgory,26174.01347821,0.0023155144024426255,1871690.4072822,2844948.57685194
5958,DOGE/USDC,AEX,3883434.81022402,0.3435525561071011,724222.59405645,722664.36376486
5959,DOGE/USDC,BitMart,3434725.62577283,0.30385697866079237,2462.80217532,22244.8787486
5960,DOGE/USDC,Crypto.com Exchange,376416.01557197,0.033300078571922985,956714.39348919,808552.69502218
5961,DOGE/USDC,KuCoin,71446.5183873,0.006320598958501373,21171.22135379,88019.31070331
5962,DOGE/USDC,CoinEx,11967.71051333,0.0010587373648657103,18706.59300978,16948.82887813
5963,DOGE/USD,Coinbase Exchange,34163273.7342,3.0222935596784093,1395267.54405854,1463931.07543665
5964,DOGE/USD,FTX,20219681.6287175,1.7887575424027715,1371148.67171079,1008718.35298002
5965,DOGE/USD,Binance.US,7979868.677,0.7059483203283629,611534.56876982,636706.72729349
5966,DOGE/USD,Coinsbit,5605347.08225635,0.495883518607478,4858793.39811295,5031712.04529532
5967,DOGE/USD,Gemini,5369602.18757586,0.4750280735917782,1224636.73124794,1362778.73022308
5968,DOGE/UAH,Kuna,10640.05012257,0.000941284351443956,2333.77446443,20455.18993325
5969,DOGE/UAH,BTC Trade UA,2274.19107393,0.00020118894605045132,0.0,0.68531409
5970,DOGE/TWD,BitoPro,492416.80005713,0.04356222225858545,420707.51251925,460023.25432259
5971,DOGE/TWD,MAX Exchange,93865.15211945,0.00830388934432987,11431.86401524,16288.0424654
5972,DOGE/TRY,Bitexen,42164728.00746485,3.7301514747686983,132558.71905804,140970.88069031
5973,DOGE/TRY,Binance,16546497.84174628,1.4638050864627867,347564.79128127,383829.95830567
5974,DOGE/TRY,Paribu,10179521.04742176,0.9005431136839508,26484940.21726486,1303246.14488767
5975,DOGE/TRY,Binance TR,8543739.24426593,0.7558317828208353,0.0,0.0
5976,DOGE/TRY,BtcTurk | Pro,7125857.59699859,0.6303972414983965,249944.16884026,524719.73004821
5977,DOGE/THB,Bitkub,2479273.19198045,0.21933177303510876,390588.09693133,664312.25180723
5978,DOGE/THB,Bitazza,69604.17941531,0.00615761430857844,7.98071927,7.91776648
5979,DOGE/THB,Satang Pro,24864.43710322,0.0021996612124107495,6164.10071307,10075.52461399
5980,DOGE/SCC,StakeCube,655.58146851,5.799677353926411e-05,83.32431679,64.12904171
5981,DOGE/RUB,Binance,181796.90794583,0.016082873916854645,55608.13904464,39982.28732351
5982,DOGE/RUB,BITStorage,26207.51460597,0.0023184781184921698,1.93777465,12.60861651
5983,DOGE/RUB,BITEXBOOK,918.32410062,8.124060465033433e-05,14.52756761,2.42126127
5984,DOGE/RUB,Graviex,0.64481027,5.704388699390349e-08,121.58000223,14.66236417
5985,DOGE/QC,ZB.COM,1243236.4491542,0.1099843516950405,57198.05476918,373613.30845207
5986,DOGE/QC,ZBG,367516.21674245,0.03251274756570372,268938.44773725,180303.09436231
5987,DOGE/PLN,BitBay,15979.62818085,0.0014136563056804338,20881.97703519,28354.08762563
5988,DOGE/LTC,STEX,6436.96403404,0.0005694534749603149,126.85850726,762.79993563
5989,DOGE/LTC,SouthXchange,18.23990689,1.6136144782751084e-06,1.1203348,0.02752471
